"baseMean"	"log2FoldChange"	"lfcSE"	"stat"	"pvalue"	"padj"
"SETD1B"	206.627792884534	-1.21192470524122	0.209125057514844	-5.79521516762855	6.82336419754751e-09	6.49221193511608e-07
"KHDRBS1"	2562.37051428948	-0.414409535329377	0.0715774684485772	-5.78966460132769	7.05271123926969e-09	6.6494243874969e-07
"IGF2R"	3438.30589124608	-0.444563417888917	0.0768373951185585	-5.78576898921371	7.2181354258785e-09	6.7440795046654e-07
"HNRNPK"	10161.9674749856	0.352828576991866	0.0612255785029051	5.76276428282543	8.27473254575065e-09	7.66225457428392e-07
"SHMT2"	2527.12948562306	0.429358536240321	0.0746423349065621	5.75221202254451	8.8083231056827e-09	8.08416981672879e-07
"RBM33"	908.461873159167	-0.55816860306933	0.0971201193435526	-5.74719848824388	9.07341960647589e-09	8.25442409989135e-07
"TYMS"	976.14129100431	-0.567579101899066	0.0988352145823337	-5.74268092903517	9.31892217777369e-09	8.40404712223399e-07
"SNRPA"	1058.14016632397	0.539908047044935	0.09439032590943	5.71995108442565	1.06554724877885e-08	9.52654354921157e-07
"RPS11"	13829.7186804529	0.359155881479507	0.0630166432435336	5.69938135377215	1.20242974485194e-08	1.05681346473385e-06
"ZNF207"	3113.61453951322	0.395319630124266	0.0693509911806963	5.7002736859845	1.19615233923097e-08	1.05681346473385e-06
"ADNP"	2383.30715977256	-0.435608238964136	0.0765208104051087	-5.69267675888406	1.25063017167283e-08	1.08993995885873e-06
"SRRM2"	9560.73114498644	-0.905848367985023	0.159219601530132	-5.68930181510092	1.27559838184263e-08	1.1024359015075e-06
"RPLP0"	9489.77550576338	0.35384844549781	0.0622400225265644	5.68522360908185	1.30641609802319e-08	1.11973895476021e-06
"PRRC2B"	4062.92962471244	-0.438360507823969	0.0771510863812577	-5.68184491476532	1.33249463831363e-08	1.13272966343858e-06
"GSE1"	514.870897489331	-0.703720381443677	0.1244431272272	-5.65495577878617	1.55886402535116e-08	1.31438852088755e-06
"MDC1"	1402.16385173544	-0.551007498373797	0.0976889834901388	-5.64042616360542	1.69629798187653e-08	1.41873438468077e-06
"RUVBL2"	2916.15731496757	0.403029315515228	0.0715767992856421	5.63072559177808	1.79453047927723e-08	1.48888604804673e-06
"FUS"	2000.36939059562	-0.530369336148611	0.0942508291205314	-5.62721135821899	1.83146267146689e-08	1.50746820363358e-06
"FTL"	2048.78959227811	0.517121320816315	0.0919615988881634	5.62323107762838	1.87418428913523e-08	1.5226939471307e-06
"ZC3H7A"	1556.04128618254	-0.463170892422612	0.082374323776405	-5.62275805358758	1.87932528428049e-08	1.5226939471307e-06
"SIN3A"	1708.67124599744	-0.452815119654528	0.0814334352381491	-5.56055529685426	2.68917628157333e-08	2.16197265241837e-06
"SMNDC1"	425.141171329926	-0.730605699677539	0.131496803708623	-5.55607192777441	2.75913211647612e-08	2.20115070615184e-06
"EIF4H"	1133.68655914979	0.509598418806729	0.0919067645650821	5.54473243855589	2.94404006733855e-08	2.30994039195959e-06
"EP400"	1018.61409090389	-1.05138018297008	0.189683929924985	-5.54280050706393	2.976719337546e-08	2.30994039195959e-06
"GPATCH8"	1132.84998937618	-0.575031257335791	0.103709605961122	-5.54462869670295	2.94578601670497e-08	2.30994039195959e-06
"RPS17"	5057.07702867792	-0.423024607726212	0.0763260187137089	-5.54233818107209	2.98459177053886e-08	2.30994039195959e-06
"LUZP6"	242.655356352225	1.02771273851035	0.186028141848644	5.5245014453056	3.30422516911548e-08	2.53837920214049e-06
"CDC42BPB"	1530.1602895256	-0.455778107315704	0.0828545100124228	-5.50094505715339	3.77760923067276e-08	2.83895545879038e-06
"PTP4A1"	657.273125159714	-0.613849011114361	0.111561003854368	-5.50236184604149	3.74736850787791e-08	2.83895545879038e-06
"RPN2"	4869.26478395231	0.371922633273634	0.0676081311368885	5.50115240607064	3.77316872368751e-08	2.83895545879038e-06
"SERINC3"	827.679701931539	0.560777164021424	0.101978075316774	5.49899733133306	3.81956915130391e-08	2.84983824950884e-06
"ARF1"	2971.49898180316	0.466948656045268	0.0849607529578883	5.49605129178547	3.88389586012054e-08	2.87713456895072e-06
"RACK1"	41046.047901477	0.307069618222164	0.0560200379579508	5.48142467259043	4.21914360363521e-08	3.10331477399296e-06
"MICAL3"	1167.78113333022	-0.551414799333111	0.100632127610185	-5.4795104945918	4.26504151645517e-08	3.11498208219412e-06
"ZNF721"	1424.31706698775	-0.474329666562743	0.0865955626383484	-5.47752854893616	4.3130743630768e-08	3.12803456080206e-06
"TUBB4B"	5275.07662914751	0.349441636948352	0.0642502123416751	5.43876236688624	5.36519577037511e-08	3.86405870378891e-06
"NACA"	8831.11120099257	0.321353298476985	0.0593205207739278	5.41723663724518	6.05272097728535e-08	4.32915650037423e-06
"BCORL1"	287.814912573457	-0.93613711654166	0.173132819277082	-5.40704599191828	6.40726948672104e-08	4.5513556059441e-06
"CAD"	3609.10817565942	-0.387433659476199	0.0717422767331199	-5.40035355885688	6.6509684923525e-08	4.69232613838012e-06
"RPS27A"	5667.62124933824	0.376981688738039	0.0699916918868318	5.38609195713647	7.20061330714263e-08	5.04578112218758e-06
"ASH1L"	3895.47532433897	-0.359976880134042	0.0670235218447805	-5.37090368016934	7.83430484363223e-08	5.45299164653087e-06
"UBE2D3"	882.927407314801	0.557192908401353	0.104053489849995	5.35486997317063	8.56179638146943e-08	5.91962601814797e-06
"RAD54L"	772.587686525975	-0.558001808021781	0.104315937359617	-5.34915202935997	8.83672883344589e-08	6.06925263123624e-06
"DBI"	574.111047187285	0.650614621379487	0.121840572625577	5.33988479665852	9.30056634629273e-08	6.34580089325013e-06
"DDB1"	10242.5384959647	0.31103499751059	0.0584507665975315	5.32131596583244	1.03019294177474e-07	6.98309215630444e-06
"HSP90AA1"	28691.711155178	-0.348128746692864	0.065558664785127	-5.31018665242618	1.09513019377486e-07	7.37506184392146e-06
"MYSM1"	1627.95570890659	-0.433270382604676	0.0819851665951778	-5.28474113791897	1.25882633289155e-07	8.37310122385763e-06
"PCNT"	3986.99613089866	-0.424081571995383	0.0802478597898857	-5.2846465077793	1.25947718727393e-07	8.37310122385763e-06
"DHX36"	2349.34549834684	-0.393481607978107	0.0745297570345517	-5.27952355722413	1.29520227296678e-07	8.55575972798626e-06
"UBR4"	7782.45326034634	-0.381570515605979	0.0724623507589942	-5.26577611144664	1.39598331297457e-07	9.16312844231599e-06
"APH1A"	1096.34845834196	0.518969338796832	0.0985811548250825	5.26438688730788	1.40657967002201e-07	9.1746149420115e-06
"BAHCC1"	290.565415395342	-0.893990683396711	0.170281391476704	-5.25007856492069	1.52034353107293e-07	9.85467672547336e-06
"ATP6AP2"	961.064844864697	0.521182491685943	0.0993319308653492	5.24687768722064	1.54698527655319e-07	9.9650834180951e-06
"HIST2H2AC"	5343.18568396621	0.81782603032121	0.155949583086512	5.24416939202414	1.56987923741007e-07	1.00501343031974e-05
"PSMB6"	1685.27220962508	0.417904889751995	0.0797953058848969	5.23721145144571	1.63020885604137e-07	1.03723288625798e-05
"MYL12B"	585.558568070916	0.597008832893395	0.114077591634695	5.23335761509735	1.66458241640291e-07	1.05264538051918e-05
"EMC3"	1003.14248740813	0.500867828398309	0.0957511177412317	5.23093453333787	1.68655234560919e-07	1.05368881785017e-05
"HSPA1B"	572.046628533231	0.606994680140012	0.116022259427343	5.23170883876926	1.67950146303743e-07	1.05368881785017e-05
"CCNI"	2177.00999130598	-0.397176572003738	0.0760858634637786	-5.22010993793634	1.78816949398205e-07	1.10387534655285e-05
"RPS4X"	33906.7901581407	0.27891847320208	0.0534295779644415	5.22030088629383	1.7863267056936e-07	1.10387534655285e-05
"ARHGAP17"	511.848004960526	-0.695125469720876	0.133265358405813	-5.21610025318145	1.82729302483608e-07	1.114756232975e-05
"RAPH1"	255.804363737789	-0.923462176267716	0.177008986032027	-5.21703556959887	1.81809356771143e-07	1.114756232975e-05
"EIF3E"	6865.27029785616	0.312855904991981	0.0601714996029652	5.19940348929851	1.99929102264962e-07	1.21255246759645e-05
"HIST1H3H"	8268.7961951642	0.392030289764051	0.0754613973831312	5.19511039231943	2.04598395437236e-07	1.23365695295324e-05
"CLSTN1"	1245.05250227183	-0.452859184146856	0.0872126178098469	-5.19258790206531	2.07390898140291e-07	1.24326647665489e-05
"TICRR"	2189.2327266219	-0.392587141029426	0.0758317051396415	-5.17708444385485	2.25380221556622e-07	1.34334383779524e-05
"FAU"	3338.99339943654	0.3481206431215	0.0672617346569939	5.17561203107185	2.27165069814297e-07	1.34624510802519e-05
"CSNK2A2"	719.193206361383	-0.577223414900063	0.111594210497519	-5.17252115792238	2.30956337804642e-07	1.36093646555224e-05
"TLN1"	4429.39471729386	-0.343237395029013	0.0665621549868967	-5.15664486969483	2.51413982775608e-07	1.47311548890725e-05
"GORASP2"	765.036517487489	0.548963645605314	0.106698435588371	5.14500182292408	2.67518213154062e-07	1.55866931944987e-05
"SLC29A1"	531.801729297683	0.640043145668233	0.124430025988926	5.14379982308446	2.69236413662502e-07	1.55991667379542e-05
"STOML2"	3165.00733698157	0.348149477231077	0.0677285541003313	5.14036482626422	2.74205531843749e-07	1.57988087263973e-05
"HIST1H1C"	30125.0108688702	0.295222049610685	0.057677616228211	5.11848562608049	3.07998706106959e-07	1.76478153648358e-05
"ZFHX3"	416.099850873799	-0.700372396874035	0.136935124234802	-5.11462928731938	3.14357717534066e-07	1.79132081788231e-05
"SEC63"	961.663160204224	-0.488103885007189	0.0954900689122307	-5.1115669992429	3.1949747088626e-07	1.81066025713738e-05
"SETD5"	2528.73299566952	-0.406602421964214	0.0796027835282193	-5.1078920100837	3.25772735868931e-07	1.83618969766124e-05
"MIF"	2375.24340578638	0.467468955750549	0.0916920965988723	5.09824699281986	3.42813332486304e-07	1.92179301146782e-05
"PAK2"	542.725708313681	-0.605467535337659	0.118828413583109	-5.09530942205328	3.48172116616605e-07	1.94134033410259e-05
"GLA"	3966.09388610696	0.353054475102123	0.0693185964523502	5.09321442110869	3.52043165539289e-07	1.95242763091335e-05
"SCAF1"	476.126325797768	-0.680099320181879	0.133685510346527	-5.08730765524991	3.63182418244107e-07	2.00349194660087e-05
"NDUFA4"	555.87897764248	0.665810712514608	0.131010202556248	5.08212871611084	3.73228349509628e-07	2.04801651469013e-05
"LRP1"	347.630810569401	-0.769962723445999	0.151619331301397	-5.0782622297379	3.80902731882414e-07	2.07912749071185e-05
"NAF1"	441.855653043209	-0.668792132970498	0.132378240919964	-5.05213038277832	4.36909277909991e-07	2.37234875455734e-05
"MRPS36"	229.512057529542	0.964029842031454	0.1908934693225	5.05009336072571	4.41594188524029e-07	2.38529860894932e-05
"HNRNPC"	6772.4780695036	0.304881777614419	0.0605477411919448	5.03539474161226	4.76865110189966e-07	2.56247049625914e-05
"TRA2B"	2894.25029281499	0.347864800751553	0.0692797535284255	5.02116106127346	5.13600693958005e-07	2.74564577166931e-05
"SETD2"	4584.17849030901	-0.325731213615533	0.0648923583643463	-5.01956196115842	5.17894390279865e-07	2.75440139568845e-05
"RPS18"	13194.5833230962	0.304227915904504	0.0606278537657193	5.0179562199268	5.22240737948371e-07	2.76334627207273e-05
"CIT"	1235.98761303041	-0.434292672217617	0.086998159249705	-4.99197541606709	5.97648636332818e-07	3.11468040573249e-05
"MYL6"	3848.12808086684	0.335023261435595	0.0670993247797874	4.99294534684373	5.94653890875905e-07	3.11468040573249e-05
"TGOLN2"	585.845221796706	-0.576189205177697	0.115399290586258	-4.99300474249457	5.94470972445845e-07	3.11468040573249e-05
"SLC25A5"	8413.87986231926	0.29735700188157	0.0596524265005441	4.98482659173734	6.20174084271104e-07	3.21591271398781e-05
"TKT"	5657.60310587016	0.323704207143539	0.0649587947600799	4.98322372419493	6.25335766857444e-07	3.22654588959132e-05
"MLXIP"	285.450325135906	-0.851049351533937	0.171088993037392	-4.97430802779895	6.54811182002049e-07	3.36190434086299e-05
"PRKACA"	300.764453184804	-0.810518146256865	0.162976459043746	-4.973222212659	6.58491067444175e-07	3.36414328101652e-05
"FAM189B"	329.221459121327	-0.827129517568749	0.166532565755899	-4.96677339843033	6.80760554624142e-07	3.46086652549361e-05
"FAM53C"	419.668470821075	0.646899710926307	0.130313683108116	4.96417333542479	6.89943046991724e-07	3.49043870261033e-05
"MGRN1"	369.086030686593	-0.72618784236237	0.146426555184049	-4.95939989470897	7.07112739940268e-07	3.55993506112647e-05
"EPN1"	499.461900086665	-0.604594892198577	0.122004240934398	-4.95552357498513	7.21357750630576e-07	3.60659134323404e-05
"KPNA2"	6054.21169866976	0.333138734601016	0.0672329605682015	4.9549912986961	7.23335261202084e-07	3.60659134323404e-05
"HUWE1"	16108.9982106947	-0.307393986647865	0.0621512439749135	-4.94590239854154	7.57919291377011e-07	3.76094783295262e-05
"AUTS2"	256.217533081774	-0.819958578706046	0.165829450603022	-4.94458961134075	7.63044362364378e-07	3.76834908670522e-05
"OTUB1"	773.83206919653	0.508373943984454	0.102971110358864	4.93705411365114	7.93114697382913e-07	3.89829029694701e-05
"STIP1"	7336.2024835913	0.294417798004201	0.0596546759735469	4.93536832108109	7.99996407620773e-07	3.91356733180898e-05
"DOT1L"	572.643575287895	-0.573986600205624	0.116467164536656	-4.92831264922716	8.29428160140254e-07	4.03849739380966e-05
"UBE2E1"	1209.61022519364	0.459688296351321	0.0933678897751022	4.92340886635207	8.50494938933924e-07	4.12172103349707e-05
"TUT4"	2018.03969118022	-0.37241503076505	0.0756632194969024	-4.92200878103391	8.56603695214874e-07	4.13201717352254e-05
"CNOT6"	1146.36893487369	-0.459371097700765	0.0937221664543561	-4.90141356180114	9.51495136725924e-07	4.56849817730767e-05
"ZFHX4"	1900.04211245047	-0.426266240940542	0.0870009717855678	-4.89955723702908	9.60528660661346e-07	4.59061877406397e-05
"PIK3CB"	538.520946602594	-0.602741119217696	0.123277582988011	-4.88930026537195	1.01195040193766e-06	4.81419156811718e-05
